source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax
3403841747648061824,83.68483967324418,22.04423899066641,19.46082,1.4718647,1.078568767471401
3403841747648063872,83.68012013785408,22.043002121688954,17.265783,2.2607746,2.22791362585024
3403841747648065536,83.67386598055546,22.044089335129552,17.575369,1.5570698,0.39582509055828674
3403841747649166848,83.68242286363875,22.049525004247524,16.717915,1.5991926,0.16576321628364044
3403841782007808768,83.66330531642856,22.04053055625378,17.974655,1.4535522,0.3909704332536681
3403841846428933248,83.69528399194887,22.049559280858272,19.110447,2.682003,1.332267185367228
3403841846428939648,83.70201743701858,22.056834989808358,19.445946,2.0723667,0.026193680063557517
3403841846428942976,83.68810642618448,22.059162860770126,15.059537,1.0391159,0.4606489407255944
3403841850727269888,83.69684762077456,22.061153895430277,14.551144,1.3292847,2.2793440596397425
3403841880788681728,83.70737433117215,22.060245357008235,17.635656,1.7729721,1.0239935036480756
3403841880788682496,83.701433831672,22.061387689063764,18.805359,2.6293182,1.6996244322474954
3403841885087005696,83.70139098787602,22.06784381694248,19.421062,1.3840656,0.21776816195809967
3403841885087006976,83.7049577240374,22.059863787237692,15.85877,1.2615776,0.34323238243802534
3403841885087007744,83.69653152460648,22.062737709779043,16.67731,2.064705,2.440570609634603
3403841915148414720,83.68345254249573,22.055226054345347,18.965595,1.5545998,0.8084745263586197
3403841915148421888,83.67697812008846,22.062647046855982,19.181747,2.4753036,0.9467860876249791
3403841949508172928,83.6875709378497,22.07291851190282,18.827368,1.247572,0.03841819350456983
3403841949508174208,83.68454916664761,22.073493000847417,16.47668,1.2877836,0.571357031217291
3403841949508174592,83.69169315500552,22.07393064574078,16.52068,1.013505,0.371306637182499
3403841953806479744,83.70217499614158,22.076615408212938,18.98733,1.3104267,0.2727605711386347
3403841953806480256,83.6959852631539,22.07976974614669,17.678349,1.3524914,0.2993172058365186
3403841953806481152,83.69098081386947,22.08125480212934,17.156826,1.2510166,0.20287305169291756
3403841953806482560,83.69587078021404,22.07236492297183,20.133001,1.4436855,0.5438008012076496
3403841983867892224,83.65885436532658,22.05596237693046,18.869135,1.4837132,0.4876139061014577
3403841988166235520,83.65473732788895,22.056296147535598,15.687346,1.34379,1.0864084176772506
3403842018227638016,83.65296593513125,22.063550278226707,18.452185,1.4448929,0.30283624598994174
3403842022525967872,83.66487261735885,22.063622792250477,18.009878,1.5041809,0.752387672581696
3403842022525969280,83.66139408513605,22.061951385892144,15.993244,1.4221354,1.3627045267601061
3403842022525971712,83.65407000578223,22.062011375361557,17.305052,1.4156551,0.5536817585048384
3403842022525971840,83.65256924205013,22.062964851611337,19.75706,1.5077534,0.5399778362236253
3403842052587379456,83.62942699284831,22.065135240877137,17.682566,1.4598141,0.48823218831413673
3403842052587383552,83.63536652958496,22.06836651138,17.815197,1.3752308,0.18972331443394858
3403842056884701056,83.64057591641199,22.070732450678104,20.038836,1.759737,1.6051217427427344
3403842056885710464,83.64145291025451,22.071632840274198,16.4354,1.5110254,0.32834717864706975
3403842056885710976,83.64071546819453,22.071780323315224,13.546792,0.7100048,0.8764937213223699
3403842086947123584,83.64642073105621,22.069965533318484,18.130316,1.6845398,0.2618607386874331
3403842086947128320,83.64754457417774,22.07471463074697,18.651169,2.8883266,2.261868658308331
3403842086947886848,83.6493744700873,22.078722574441677,18.49065,1.2294331,0.3363781429218371
3403842091242324864,83.65799406147056,22.075951700542806,19.861588,1.8437119,2.153064846852551
3403842091245446784,83.65160030609577,22.068844427519757,14.06382,0.9473038,0.8417655024488091
3403842091246748160,83.64202595950681,22.07508328981423,20.682894,1.7508545,4.31992774304367
3403842121306871552,83.67289990970798,22.077433570019153,19.262539,1.5349159,0.1791304491301608
3403842121306873984,83.66688908091491,22.079402622954102,18.008617,1.2436028,0.2574310803404532
3403842121306874752,83.67138237140014,22.080388096659803,17.817286,1.3115425,0.1991828404144114
3403842125605176960,83.681291691493,22.073719309782895,19.598125,1.3410397,0.1760486651960632
3403842125605179520,83.66428688787981,22.075703401898753,16.32841,1.5669279,0.4641720103084106
3403842155666613888,83.6851782961255,22.08086474353532,17.225578,1.3753033,0.28654758836997485
3403842155666619008,83.67696271370833,22.085085614983345,20.109447,2.1963406,1.406606015303946
3403842155666621824,83.67929298309781,22.08690741050721,19.88061,1.7943287,0.9621665175679028
3403842155666631552,83.68288277512774,22.09344369603608,17.540134,1.3191395,0.25112770571344095
3403842159961788928,83.67878659942045,22.089402529496255,19.93533,1.7409363,0.40122072324601643
3403842159961791744,83.67400118831915,22.086440444314817,19.936909,1.1231327,0.49237465191366475
3403842159961792896,83.67725196756017,22.081657804093183,20.001163,1.8780537,0.8774859194725407
3403842159963161472,83.68506228240355,22.084377710380977,20.39655,1.7369175,0.8666453518340784
3403842159963165184,83.68582933195353,22.07935261853626,20.594795,1.1661911,0.41583393748563063
3403842190026352768,83.6618271021998,22.08139753049367,19.253962,3.0320377,1.6430210247154977
3403842190026354688,83.66317420154323,22.08289781680539,17.776503,1.341919,0.12887620397913646
3403842190026355200,83.65301995998097,22.083415670812748,18.91409,1.8734989,0.32135379564536454
3403842190026362368,83.66279370476876,22.088585039612,19.007767,2.0631485,0.9632665663818802
3403842194321538048,83.65288718951092,22.086865302371727,20.178183,1.787672,1.0113640281412632
3403842194324656128,83.6612550688827,22.078599844326806,16.203922,1.2744856,0.6519715327558548
3403842194324965888,83.65881743114771,22.090795910663463,15.454733,1.2594624,0.7948423158051745
3403842224389947648,83.66957026021043,22.09302752544413,19.8306,1.7171116,0.14945383685702524
3403842224389971328,83.6761794479053,22.0948813992295,19.520575,1.342947,0.6008624686469114
3403842224389974912,83.67677692966721,22.093404794641202,18.72471,1.6664219,0.5365312706516749
3403842228684387328,83.67829098122712,22.094374252691708,16.045662,1.2173386,0.4017165046934617
3403842228684390144,83.67339503495157,22.087217375453555,15.884373,0.92794037,0.3047338729297106
3403842258745816576,83.7215122201543,22.07113725902075,17.822752,1.426508,0.014181813118391687
3403842263042368768,83.71809693173401,22.074886160997337,20.504705,1.5527287,0.10031891545916574
3403842263044121472,83.71644306280703,22.07603084258513,16.878958,1.1177177,0.06023452261349668
3403842263044124672,83.71104872222544,22.069956737096135,18.197477,1.1984558,0.1703501154586553
3403842327465310720,83.70734042019296,22.084750855808,19.464588,1.8024025,0.30816933432442517
3403842331760470656,83.7091220913246,22.083911982287823,19.864325,1.4908161,1.6955439822020406
3403842331763598848,83.70772383753757,22.080407419735145,16.74069,1.4256258,1.0531313402894138
3403842533623753472,83.68835582130039,22.09396445790348,19.678373,1.9055195,0.903603591585629
3403842533624486144,83.69243842386827,22.097351764942562,17.605011,1.3382015,0.4257028993560598
3403842537922027904,83.69329329060653,22.095977592673417,16.098785,1.3840532,0.7949557034080239
3403842602343239040,83.67703800251302,22.10067793130472,19.238363,1.5696983,0.39279872307592284
3403842808501629952,83.62939357630756,22.071325110107274,18.944376,1.7449074,0.19869809072191602
3403842808501633024,83.62445232340835,22.073632980729606,19.128086,1.6790028,0.5408425896346061
3403842808501634944,83.62311187963877,22.074955308130857,18.892456,1.3688126,0.45767402778446703
3403842808501638784,83.6303356971025,22.07724106590781,17.775352,1.243103,0.14392192394502992
3403842808502493824,83.62971134290346,22.074973578879494,20.36206,1.9027882,0.8484512997001197
3403842812797460992,83.62801794483757,22.075614981436,20.19624,1.5844555,0.5458960519285687
3403842812799958528,83.62271345662008,22.07808015150455,17.571522,1.3207512,0.2510271055296419
3403842842861382528,83.64558911228089,22.081604617199833,18.151676,1.1762695,0.4759467308099579
3403842842861384704,83.63967033793492,22.083745406694856,19.514387,1.3678455,1.4273065248434975
3403842842861391616,83.63995295578505,22.088948329012595,19.760485,1.5845032,0.7203258405273656
3403842847157956608,83.63652009741203,22.079226367017547,20.174545,1.3603973,0.9522213286243125
3403842847159691136,83.63534132980564,22.08224436637752,17.742565,1.2270794,0.4666403706672713
3403842847159691392,83.63782879702981,22.079209728923686,17.341618,1.2011738,0.21117249318589698
3403842877221128320,83.6208788527863,22.087449942844895,18.74057,1.6050072,0.45203695962203244
3403842877221129088,83.61171129187686,22.088828781071435,20.162254,1.6555214,0.40400512734001087
3403842877221132800,83.62018803140886,22.090770746973433,18.476921,1.8835258,0.5076830291475591
3403842877221134592,83.61450000943383,22.091695264977957,17.59614,1.404995,0.5945954907049152
3403842881520533888,83.6215121049664,22.083377210715923,18.05153,2.2637634,1.3945884707497584
3403842911580882944,83.62644874474839,22.099169323346352,18.60543,1.5431614,0.26845061899786843
3403842915879164544,83.62998068833599,22.097116067054323,17.088343,1.4582634,0.7518676249497986
3403842945940604416,83.64843184258974,22.08675946301519,18.157736,1.265585,0.2336387727441615
3403842945940606592,83.6464571459653,22.08850836497199,18.891476,1.4133244,0.2633087060076344
3403842945940614144,83.64379276824579,22.09421777458365,19.922758,1.6495457,1.230692679040044
3403842950236393728,83.6458201626686,22.099694394932797,19.326649,1.197588,0.49427771707653784
3403842950238899584,83.64873299339928,22.09336222279789,17.857874,1.6088467,0.6940391661541263
3403842950239210368,83.64605347280273,22.100554573969728,18.185444,1.1852989,0.2129687849314304
3403842980300356864,83.6628845414791,22.097033650427857,17.419651,2.671156,4.180242262303445
3403842980300366080,83.65886709140466,22.104298776476455,18.004622,1.4675999,0.10564754202209328
3403842984597613312,83.6620015931886,22.101127662640124,20.16426,1.4551125,0.48288419297983676
3403842984598631040,83.66624970972686,22.1054288349529,18.957136,1.2791672,0.4154238062563924
3403843014660108672,83.63607805632869,22.10766980899923,17.72566,1.4346848,0.1505292624323117
3403843014660109568,83.64088120112079,22.108296643789792,17.248735,1.3842525,0.5790596135460019
3403843014660115072,83.64065885591027,22.112827993701895,17.62438,1.2935352,0.31092537387577646
3403843014660953984,83.6341474497058,22.10525344543876,19.02001,1.8551483,1.0885614402088197
3403843018956630784,83.64461665361434,22.100109097799717,20.526337,1.1230583,0.363567965422413
3403843018958373760,83.63987710945733,22.111024225921657,17.625082,1.7042713,0.15095002953199596
3403843018958376448,83.63532381061196,22.104269266369972,16.978182,1.2974052,0.23934084739949454
3403843049019850624,83.64727553168726,22.110706615026498,18.65306,1.4311256,0.3105523501186971
3403843083379564416,83.60943563138478,22.09123298022864,16.132011,1.361414,0.8084388670607349
3403843083379568128,83.59777411703696,22.09450800033151,19.350431,1.7818336,0.5618491457155576
3403843083385294080,83.59864863149585,22.094826934220734,20.15672,1.5942459,0.3989010689607202
3403843087677862784,83.6117972792129,22.093640524843927,16.695604,1.3345776,0.8093529461654573
3403843117739314176,83.6163288815178,22.10070080503278,19.915396,1.3343887,0.36203763327248134
3403843117739316864,83.62278024155849,22.10230204594552,19.955282,2.2659702,1.9553386760601013
3403843122037593344,83.61822731209433,22.112180163093758,17.952765,1.5011082,0.36256563608866443
3403843122037593472,83.62358146338812,22.10718301008453,18.180489,1.6584206,0.3336312325065869
3403843152099059584,83.58921324307902,22.10551012603972,16.463676,1.3735094,0.23157394097635042
3403843156397342080,83.5912997481545,22.10459750792686,16.416307,1.5131092,1.0590687122461246
3403843156397343616,83.59202488114403,22.09820116962178,13.40986,0.6702318,0.7019612530086337
3403843220818544384,83.63136219999166,22.112502213209055,19.801384,2.1202698,0.42859435461113726
3403843362553995520,83.67021143823612,22.108266247946318,20.486889,1.8273716,0.680334620857998
